probeID,car_id,passenger_id,timestamp,longtitude,latitude
449,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303699,108.94712,34.27056
450,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303702,108.94712,34.27056
451,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303705,108.94712,34.27056
452,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303708,108.94712,34.27056
453,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303711,108.94712,34.27056
454,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303714,108.94712,34.27056
455,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303717,108.94712,34.27056
456,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303720,108.94712,34.27046
457,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303726,108.94711,34.27016
458,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303729,108.94711,34.26996
459,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303735,108.9471,34.26957
460,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303741,108.9471,34.26933
461,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303744,108.9471,34.26933
462,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303750,108.9471,34.26933
463,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303753,108.9471,34.26933
464,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303756,108.9471,34.26933
465,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303759,108.9471,34.26933
466,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303762,108.9471,34.26933
467,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303765,108.9471,34.26933
468,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303768,108.9471,34.2693
469,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303771,108.9471,34.2693
470,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303774,108.9471,34.2693
471,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303777,108.9471,34.2693
472,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303780,108.9471,34.26919
473,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303783,108.9471,34.26919
474,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303786,108.9471,34.26908
475,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303789,108.9471,34.269
476,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303792,108.9471,34.269
477,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303795,108.94709,34.26893
478,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303798,108.94709,34.26893
479,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303801,108.94709,34.26881
480,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303804,108.94709,34.26881
481,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303807,108.94709,34.26869
482,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303810,108.94709,34.26869
483,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303813,108.94709,34.26859
484,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303816,108.94709,34.26859
485,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303819,108.94709,34.26859
486,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303822,108.94709,34.26849
487,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303825,108.94709,34.26849
488,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303828,108.94709,34.26849
489,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303831,108.94709,34.26849
490,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303834,108.94709,34.26849
491,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303837,108.94709,34.26849
492,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303840,108.94709,34.26849
493,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303846,108.94709,34.26849
494,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303849,108.94709,34.26849
495,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303855,108.94709,34.26837
496,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303858,108.94709,34.26837
497,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303861,108.94709,34.26826
498,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303867,108.94708,34.26814
499,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303870,108.94708,34.26814
500,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303873,108.94708,34.26814
501,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303876,108.94708,34.26814
502,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303879,108.94708,34.26814
503,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303882,108.94708,34.26814
504,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303885,108.94708,34.26808
505,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303888,108.94708,34.26808
506,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303891,108.94708,34.26808
507,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303894,108.94708,34.26808
508,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303897,108.94708,34.26808
509,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303900,108.94708,34.26808
510,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303906,108.94708,34.26797
511,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303909,108.94708,34.26797
512,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303912,108.94708,34.26787
513,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303915,108.94708,34.26787
514,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303918,108.94708,34.26787
515,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303921,108.94708,34.26787
516,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303924,108.94708,34.26787
517,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303927,108.94708,34.26787
518,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303930,108.94708,34.26787
519,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303936,108.94708,34.26787
520,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303939,108.94708,34.26779
521,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303942,108.94708,34.26779
522,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303945,108.94708,34.26779
523,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303948,108.94708,34.26779
524,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303951,108.94708,34.26779
525,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303954,108.94708,34.26767
526,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303957,108.94708,34.26767
527,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303960,108.94708,34.26746
528,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303963,108.94708,34.26731
529,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303966,108.94708,34.26731
530,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303969,108.94708,34.26719
531,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303972,108.94708,34.26707
532,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303975,108.94708,34.26707
533,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303978,108.94707,34.26687
534,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303981,108.94707,34.26669
535,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303984,108.94707,34.26654
536,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303987,108.94707,34.26654
537,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303990,108.94707,34.26643
538,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303993,108.94707,34.26636
539,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303996,108.94707,34.26636
540,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303999,108.94707,34.26622
541,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304002,108.94707,34.26614
542,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304005,108.94707,34.26614
543,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304008,108.94707,34.26614
544,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304011,108.94707,34.26614
545,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304014,108.94707,34.26614
546,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304017,108.94707,34.26614
547,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304020,108.94707,34.26614
548,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304023,108.94707,34.26614
549,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304026,108.94707,34.26614
550,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304029,108.94707,34.26614
551,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304032,108.94707,34.26614
552,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304035,108.94707,34.26614
553,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304038,108.94707,34.26614
554,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304041,108.94707,34.26604
555,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304044,108.94707,34.26604
556,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304047,108.94707,34.26592
557,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304050,108.94707,34.26572
558,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304053,108.94707,34.26547
559,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304059,108.94706,34.26504
560,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304062,108.94705,34.26487
561,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304065,108.94705,34.26466
562,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304068,108.94705,34.26458
563,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304074,108.94704,34.26433
564,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304077,108.94704,34.26421
565,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304080,108.94704,34.26408
566,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304083,108.94704,34.26399
567,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304086,108.94704,34.26385
568,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304089,108.94703,34.26366
569,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304092,108.94703,34.26346
570,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304095,108.94703,34.26324
571,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304098,108.94703,34.26298
572,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304101,108.94702,34.26282
573,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304104,108.94702,34.26264
574,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304107,108.94701,34.26232
575,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304110,108.94701,34.26207
576,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304113,108.94701,34.26185
577,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304116,108.94701,34.26161
578,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304119,108.94701,34.26132
579,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304122,108.94702,34.26109
580,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304125,108.94702,34.26092
581,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304128,108.94702,34.2608
582,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304131,108.94702,34.2608
583,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304134,108.94702,34.26068
584,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304137,108.94702,34.26055
585,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304140,108.94702,34.26055
586,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304143,108.94702,34.26055
587,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304146,108.94701,34.26044
588,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304149,108.94701,34.26034
589,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304152,108.94701,34.26034
590,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304155,108.94701,34.2602
591,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304158,108.94701,34.2602
592,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304161,108.94701,34.26008
593,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304164,108.94701,34.26008
594,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304167,108.94701,34.26008
595,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304170,108.94701,34.26008
596,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304173,108.94699,34.25993
597,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304176,108.94699,34.25993
598,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304179,108.94699,34.25993
599,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304182,108.94699,34.25993
600,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304185,108.94684,34.25982
601,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304188,108.94684,34.25982
602,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304191,108.94684,34.25982
603,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304194,108.94684,34.25982
604,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304197,108.94684,34.25982
605,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304203,108.94673,34.25976
606,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304209,108.94673,34.25976
607,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304212,108.94673,34.25976
608,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304215,108.94668,34.25972
609,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304218,108.94658,34.25963
610,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304221,108.94658,34.25963
611,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304224,108.94652,34.25951
612,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304227,108.94652,34.25951
613,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304230,108.94652,34.25951
614,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304233,108.94652,34.25951
615,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304236,108.94652,34.25951
616,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304239,108.94652,34.25951
617,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304242,108.94652,34.25951
618,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304245,108.94652,34.25951
619,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304248,108.94651,34.25943
620,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304251,108.94651,34.25943
621,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304254,108.94651,34.25938
622,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304257,108.94651,34.25938
623,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304260,108.94651,34.25938
624,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304263,108.94651,34.25938
625,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304269,108.94651,34.25938
626,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304272,108.94651,34.25938
627,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304275,108.94651,34.25938
628,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304278,108.94651,34.25938
629,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304281,108.94653,34.2593
630,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304284,108.94653,34.2593
631,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304287,108.94653,34.2593
632,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304290,108.94653,34.2593
633,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304293,108.94653,34.2593
634,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304296,108.94653,34.2593
635,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304299,108.94653,34.2593
636,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304302,108.94656,34.25923
637,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304305,108.94662,34.25915
638,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304308,108.94674,34.25907
639,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304311,108.94693,34.25893
640,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304314,108.94693,34.25893
641,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304317,108.94695,34.25874
642,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304320,108.94695,34.25874
643,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304323,108.94695,34.25874
644,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304326,108.94695,34.25874
645,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304329,108.94695,34.25865
646,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304332,108.94695,34.25865
647,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304335,108.94695,34.25865
648,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304338,108.94695,34.25865
649,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304341,108.94695,34.25851
650,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304344,108.94695,34.25851
651,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304347,108.94695,34.2584
652,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304350,108.94695,34.2584
653,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304353,108.94695,34.25828
654,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304356,108.94695,34.25828
655,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304359,108.94695,34.25817
656,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304362,108.94695,34.25807
657,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304365,108.94695,34.25795
658,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304368,108.94695,34.25777
659,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304371,108.94695,34.25754
660,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304374,108.94695,34.25724
661,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304377,108.94695,34.25694
662,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304380,108.94695,34.2567
663,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304383,108.94695,34.25644
664,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304386,108.94695,34.25637
665,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304389,108.94695,34.2562
666,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304392,108.94695,34.25602
667,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304395,108.94695,34.25576
668,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304398,108.94695,34.25544
669,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304401,108.94695,34.25508
670,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304404,108.94694,34.25476
671,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304407,108.94694,34.2545
672,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304410,108.94694,34.2542
673,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475304413,108.94694,34.25391
